Player ID,Rank
926490,0.019780023
54784,0.019756046
59385,0.019692143
87176,0.01945669
795528,0.019452139
4419,0.019446692
970273,0.01909235
51751,0.019005645
74813,0.018988912
115538,0.018924328
3800,0.018654011
125079,0.018641725
28048,0.018592234
203235,0.018568742
6491,0.018509248
51434,0.018461637
53070,0.018376315
3621,0.018372323
205437,0.018345286
115506,0.018329906
4551,0.018185009
51322,0.01817113
67284,0.01809611
203822,0.018031683
89740,0.017962298
84505,0.017950204
55027,0.017797444
56797,0.017785662
82110,0.017652652
4096,0.017604773
5600,0.017474514
4032,0.017403628
223620,0.017291037
53292,0.017270658
273950,0.017265043
3646,0.017169232
4035,0.016987682
216459,0.016851453
4572,0.016751232
4891,0.01673847
87236,0.016690638
64348,0.016506466
81748,0.016256112
230116,0.016235796
42691,0.016153765
80810,0.016137028
4019,0.016129213
4207,0.01612119
53465,0.016119862
65638,0.016015865
191801,0.01592617
51487,0.015912997
9674,0.015758299
259559,0.015699786
56440,0.015631544
405461,0.015503672
64312,0.015477992
49884,0.015445566
54026,0.01534137
74561,0.015256065
64428,0.015128054
3829,0.01510007
167899,0.015042773
65765,0.014932995
4647,0.014931331
51715,0.01488328
3896,0.014812654
4462,0.014795048
50817,0.01467027
3552,0.014411847
45574,0.014273326
56629,0.014241513
115191,0.014215965
75066,0.014201908
4117,0.014129785
51801,0.014105651
4919,0.01403903
171016,0.013998685
4655,0.013952111
54554,0.013886107
67412,0.013851997
202388,0.01381376
171018,0.013764902
4514,0.013634337
741933,0.013598267
64515,0.013596733
169671,0.013557319
42663,0.013547037
4094,0.013532163
54415,0.013530708
51639,0.01341509
4717,0.01332353
52687,0.01321718
203204,0.013135395
182559,0.013107777
216423,0.013091681
74928,0.012979538
53276,0.012967754
51704,0.012937781
71162,0.012825808
4637,0.012786738
53289,0.01274696
167878,0.012706786
76943,0.012658076
158263,0.0125569
57425,0.012483633
380736,0.012354752
167844,0.012308894
4341,0.012285294
51315,0.012072252
53291,0.012070666
28518,0.011462091
54079,0.011460999
53320,0.011324726
42680,0.011129618
58289,0.011078
67428,0.011027046
412654,0.011026789
251138,0.010937582
4022,0.010896105
154537,0.010847382
45619,0.010627698
55965,0.010619531
3489,0.010463759
137287,0.010400032
368898,0.010385142
3774,0.010303123
66330,0.010249928
4279,0.010208738
44784,0.010191537
4123,0.010177793
800123,0.010133157
28719,0.010057531
87233,0.009880322
3550,0.009827134
175894,0.009809697
4352,0.009731038
53939,0.009708566
402320,0.009638775
71205,0.009608599
45637,0.009564708
28083,0.009506441
259687,0.009335573
290842,0.009321046
67353,0.009287792
57422,0.009279462
44785,0.009216446
55401,0.009192294
72311,0.00913006
58363,0.009062553
51742,0.009022809
163983,0.008978052
57534,0.008873716
4676,0.008731524
55926,0.008720523
216450,0.008604397
51663,0.008530887
235413,0.008472182
56735,0.008462941
4327,0.008456792
3898,0.00839638
830070,0.008332944
59389,0.008307062
53118,0.00813542
66326,0.008020209
4129,0.008003818
7327,0.008002745
58417,0.007983617
4698,0.007973108
125087,0.007950141
69248,0.007877858
4001,0.007825465
3952,0.007773029
471183,0.007640764
200744,0.007562862
156090,0.007378411
52528,0.007377185
809538,0.007358314
297495,0.007325408
4752,0.007316235
71505,0.007162913
87295,0.007079849
154139,0.007079336
74739,0.007039775
4154,0.006887749
52920,0.006878214
10063,0.006843964
238427,0.006814562
4398,0.006801511
6858,0.00677728
54729,0.006762013
70522,0.006756228
54196,0.006683004
207662,0.006678474
137335,0.006631825
28560,0.006554659
360441,0.006453476
45666,0.006358673
55848,0.006336976
669250,0.006293302
3755,0.006262351
95524,0.006181029
75239,0.006152066
212742,0.006128129
65798,0.006064579
45590,0.005813723
394730,0.005707866
206797,0.00569861
42689,0.00567832
57180,0.005629758
28414,0.005510435
4108,0.005429038
28520,0.005420932
4037,0.005405834
4532,0.005399456
51809,0.005398755
3663,0.005394821
59370,0.005392914
54044,0.005256028
62220,0.00523087
4712,0.005227772
4496,0.005201107
87919,0.005183321
218160,0.005154329
3609,0.005074246
53462,0.004959716
54113,0.00494078
70690,0.00493908
52867,0.004912827
4375,0.004900845
76379,0.004871999
52842,0.004869233
114666,0.004861956
54863,0.004848846
64566,0.004846966
216970,0.004839145
76978,0.004834631
371374,0.004810088
439496,0.004767502
675323,0.00475917
28077,0.004745441
160416,0.004739711
45298,0.004735944
89761,0.004720616
196281,0.004716902
42919,0.004699836
3778,0.004629911
4170,0.004616911
53944,0.004579723
58594,0.004527611
57216,0.004520472
286985,0.00449145
93368,0.00439905
159642,0.004372905
45368,0.004372097
51333,0.004295231
872283,0.004293737
811884,0.004259889
67547,0.004159566
86387,0.004111717
3709,0.004055845
205024,0.004047042
3763,0.004038698
207038,0.00396507
54847,0.00391516
45581,0.003906025
471824,0.003816778
218165,0.003761893
10153,0.003744969
83043,0.003673295
3900,0.003661772
49979,0.003636819
4127,0.003599558
70373,0.003596885
85308,0.003587761
880583,0.003537637
379580,0.003522884
51300,0.003502392
209541,0.003497087
98734,0.003473551
247320,0.003421112
51227,0.003408251
3944,0.003391356
3955,0.00336028
27419,0.003350802
51256,0.003321148
4162,0.003301188
56760,0.003277775
205052,0.00325904
90335,0.003252499
167756,0.003229112
4204,0.00320546
73620,0.003092648
4516,0.00306801
70624,0.003038605
3838,0.003015787
4125,0.003010543
365483,0.002976665
200392,0.002971327
51634,0.002949329
51938,0.002905965
3771,0.002873113
207493,0.002767452
690111,0.002714035
919337,0.00270401
158197,0.002701949
137404,0.002628469
4057,0.002562563
45561,0.002510703
65515,0.00247695
53028,0.002457434
72278,0.002382471
72464,0.002298885
3727,0.002275835
3681,0.002264226
87732,0.00225819
125251,0.00224965
69043,0.002246318
257014,0.00223126
298671,0.002222388
191865,0.002212409
198728,0.002166717
86294,0.002161665
4133,0.002121972
374518,0.002116682
94897,0.002088806
87963,0.002074971
74185,0.002064225
158788,0.002047562
76882,0.002013865
55414,0.002011649
41668,0.001999614
54547,0.001977844
71483,0.001971451
221235,0.001934877
4370,0.001879496
142794,0.001856029
244631,0.001854353
54550,0.001854062
741693,0.001847
51804,0.001841537
3532,0.001823652
270004,0.001801186
217510,0.001796773
375887,0.001775149
282010,0.001758112
4318,0.001751751
99124,0.001738878
64525,0.001735673
960543,0.001692203
205432,0.001628794
212016,0.001585327
141552,0.001570877
135645,0.001555643
114589,0.001553537
191111,0.001552192
87185,0.00152318
4200,0.001508071
91984,0.001491999
217639,0.001447674
28717,0.001426215
273160,0.001387297
214555,0.00138443
93396,0.001364197
142054,0.001347849
82478,0.001264871
161921,0.001254028
87903,0.001214059
374220,0.001201615
4227,0.001167557
4997,0.001148113
84486,0.001139091
51799,0.001136044
262790,0.001134389
45655,0.001107721
370573,0.001104129
210419,0.001080206
858870,0.001044469
244346,0.001039841
206601,0.001000049
49927,0.000984322
69244,0.000983725
216298,0.000982875
27191,0.000982698
79622,0.000950962
65263,0.000937348
50824,0.000931641
56521,0.000919706
49885,0.000918766
734600,0.000895315
86897,0.000869091
47138,0.000861295
227911,0.000850798
4084,0.000847492
4166,0.000807144
179979,0.00079149
53204,0.000778768
56083,0.00073714
288418,0.000731454
4501,0.000730024
28055,0.000716407
261335,0.00070593
4220,0.000700922
57251,0.000693258
42667,0.000683174
4506,0.000680633
10148,0.000654421
4105,0.000641336
85450,0.000630359
9702,0.000624027
319598,0.000620917
841924,0.000602634
3914,0.000592445
51272,0.000550522
6433,0.000547138
171010,0.000544882
28066,0.000506983
200307,0.000497444
56847,0.00046119
6819,0.000451301
748939,0.000420817
4569,0.000415554
73952,0.000409319
54156,0.000406442
367746,0.000390479
3913,0.000372843
76935,0.000369114
251765,0.000367023
3842,0.000318615
4334,0.000295329
259634,0.000279037
39897,0.000273983
4136,0.000272959
91125,0.000268123
76861,0.000252205
370562,0.000235025
56553,0.0002246
94598,0.000210672
169607,0.000205084
51795,0.00019466
182775,0.000179588
273063,0.000175533
734602,0.000171811
308451,0.000139994
51651,0.000129535
3820,0.000120492
277819,0.000119681
4499,0.000101972
72550,9.63E-05
207059,9.13E-05
271079,8.75E-05
4786,8.74E-05
67423,8.26E-05
51306,7.66E-05
166417,7.39E-05
189654,6.27E-05
218320,6.10E-05
251681,6.08E-05
69839,5.14E-05
207519,4.48E-05
51206,4.11E-05
39539,3.82E-05
44292,2.41E-05
69327,9.39E-06
4407,6.31E-06
